"marker","chrom","pos","A","genomewide.permute.pval"
"15450",74,"chr2D",7400001,0.765225547470079,1
"15451",74,"chr3A",7400001,0.341060204887873,1
"15452",74,"chr3B",7400001,0.0944908560297871,1
"15453",74,"chr3D",7400001,0.252331763802826,1
"15454",74,"chr4A",7400001,1.06643502017319,1
"15455",74,"chr4B",7400001,1.17244750438867,1
"15456",74,"chr4D",7400001,0.040806811347019,1
"15457",74,"chr5A",7400001,0.443415670126027,1
"15458",74,"chr5B",7400001,0.293875319397257,1
"15459",74,"chr5D",7400001,0.541687510747497,1
"15460",74,"chr6A",7400001,0.0170903859872368,1
"15461",74,"chr6B",7400001,0.00109149657070229,1
"15462",74,"chr6D",7400001,0.0517208038000095,1
"15463",74,"chr7A",7400001,0.561508259831,1
"15464",74,"chr7B",7400001,0.132479306570913,1
"15465",74,"chr7D",7400001,0.115944913574178,1
"15466",740,"chr1A",74000001,0.660501642604274,1
"15467",740,"chr1B",74000001,0.194894200391653,1
"15468",740,"chr2A",74000001,0.058680279273223,1
"15469",740,"chr2B",74000001,0.582171508298382,1
"15470",740,"chr2D",74000001,0.70955917270609,1
"15471",740,"chr3A",74000001,0.0808533150219504,1
"15472",740,"chr3B",74000001,0.380732951109293,1
"15473",740,"chr5A",74000001,0.749405959334133,1
"15474",740,"chr5B",74000001,0.258828974342467,1
"15475",740,"chr6A",74000001,0.542808530279809,1
"15476",740,"chr6B",74000001,0.0518518652248007,1
"15477",740,"chr7A",74000001,0.0169256556720588,1
"15478",740,"chr7B",74000001,0.0260237355583757,1
"15479",741,"chr1A",74100001,0.572256152200324,1
"15480",741,"chr1B",74100001,0.194894231287923,1
"15481",741,"chr2A",74100001,0.0586802742056043,1
"15482",741,"chr2B",74100001,0.582171506237931,1
"15483",741,"chr2D",74100001,0.709494720414669,1
"15484",741,"chr3A",74100001,0.0808535723960545,1
"15485",741,"chr3B",74100001,0.413993929386001,1
"15486",741,"chr5A",74100001,0.749356595541612,1
"15487",741,"chr5B",74100001,0.258830839114683,1
"15488",741,"chr6A",74100001,0.474572523103065,1
"15489",741,"chr6B",74100001,0.0518518510962928,1
"15490",741,"chr7A",74100001,0.0169254503200099,1
"15491",741,"chr7B",74100001,0.0401539786517309,1
"15492",742,"chr1A",74200001,0.435547489974778,1
"15493",742,"chr1B",74200001,0.194894262187149,1
"15494",742,"chr2A",74200001,0.0586802654693939,1
"15495",742,"chr2B",74200001,0.582171504496787,1
"15496",742,"chr2D",74200001,0.709430255987635,1
"15497",742,"chr3A",74200001,0.0808538294334234,1
"15498",742,"chr3B",74200001,0.262104468043432,1
"15499",742,"chr5A",74200001,0.749307236602156,1
"15500",742,"chr5B",74200001,0.258832703299398,1
"15501",742,"chr6A",74200001,0.449376654541032,1
"15502",742,"chr6B",74200001,0.0518518510963308,1
"15503",742,"chr7A",74200001,0.0169252460370856,1
"15504",742,"chr7B",74200001,0.0140407623707988,1
"15505",743,"chr1A",74300001,0.456652939054176,1
"15506",743,"chr1B",74300001,0.194894293089362,1
"15507",743,"chr2A",74300001,0.0586802582151616,1
"15508",743,"chr2B",74300001,0.582171502440227,1
"15509",743,"chr2D",74300001,0.709365779464344,1
"15510",743,"chr3A",74300001,0.0808538570800203,1
"15511",743,"chr3B",74300001,0.262103769143602,1
"15512",743,"chr5A",74300001,0.749275254537456,1
"15513",743,"chr5B",74300001,0.258834566895304,1
"15514",743,"chr6A",74300001,0.449421592977124,1
"15515",743,"chr6B",74300001,0.0518518388994479,1
"15516",743,"chr7A",74300001,0.016925042824202,1
"15517",743,"chr7B",74300001,0.0140407598228515,1
"15518",744,"chr1A",74400001,0.456652920009329,1
"15519",744,"chr1B",74400001,0.194894323994594,1
"15520",744,"chr2A",74400001,0.0504348986001154,1
"15521",744,"chr2B",74400001,0.554515961971769,1
"15522",744,"chr2D",74400001,0.709301290884198,1
"15523",744,"chr3A",74400001,0.080853884699631,1
"15524",744,"chr3B",74400001,0.262103071115822,1
"15525",744,"chr5A",74400001,0.749243283562098,1
"15526",744,"chr5B",74400001,0.258836429901098,1
"15527",744,"chr6A",74400001,0.449466530839283,1
"15528",744,"chr6B",74400001,0.0518518266935566,1
"15529",744,"chr7A",74400001,0.0169248406824767,1
"15530",744,"chr7B",74400001,0.035437808046199,1
"15531",745,"chr1A",74500001,0.464546170017459,1
"15532",745,"chr1B",74500001,0.194894354902872,1
"15533",745,"chr2A",74500001,0.0550184009376704,1
"15534",745,"chr2B",74500001,0.553952220903833,1
"15535",745,"chr2D",74500001,0.709236790286612,1
"15536",745,"chr3A",74500001,0.0808539081956559,1
"15537",745,"chr3B",74500001,0.26210237395949,1
"15538",745,"chr5A",74500001,0.749211323690975,1
"15539",745,"chr5B",74500001,0.258838292315467,1
"15540",745,"chr6A",74500001,0.449511468103592,1
"15541",745,"chr6B",74500001,0.0518518144786527,1
"15542",745,"chr7A",74500001,0.0169246396128928,1
"15543",745,"chr7B",74500001,0.0441721552165086,1
"15544",746,"chr1A",74600001,0.550736088182956,1
"15545",746,"chr1B",74600001,0.194894385814236,1
"15546",746,"chr2A",74600001,0.0550235537668111,1
"15547",746,"chr2B",74600001,0.564811406195709,1
"15548",746,"chr2D",74600001,0.709172277711037,1
"15549",746,"chr3A",74600001,0.0808539316711967,1
"15550",746,"chr3B",74600001,0.26210167767402,1
"15551",746,"chr5A",74600001,0.749179370196438,1
"15552",746,"chr5B",74600001,0.258840154137122,1
"15553",746,"chr6A",74600001,0.449512260127842,1
"15554",746,"chr6B",74600001,0.0518518022547172,1
"15555",746,"chr7A",74600001,0.0169244396164587,1
"15556",746,"chr7B",74600001,0.040335595376009,1
"15557",747,"chr1A",74700001,0.550752729318942,1
"15558",747,"chr1B",74700001,0.194894416728706,1
"15559",747,"chr2A",74700001,0.0550258483218539,1
"15560",747,"chr2B",74700001,0.586175118444128,1
"15561",747,"chr2D",74700001,0.709107753196935,1
"15562",747,"chr3A",74700001,0.080854186471129,1
"15563",747,"chr3B",74700001,0.262100982258802,1
"15564",747,"chr5A",74700001,0.749149951722725,1
"15565",747,"chr5B",74700001,0.258842015364751,1
"15566",747,"chr6A",74700001,0.449512317954541,1
"15567",747,"chr6B",74700001,0.0518517900217394,1
"15568",747,"chr7A",74700001,0.0169242406942233,1
"15569",747,"chr7B",74700001,0.104417037225127,1
"15570",748,"chr1A",74800001,0.550769368558915,1
"15571",748,"chr1B",74800001,0.19489444764632,1
"15572",748,"chr2A",74800001,0.0535372148109144,1
"15573",748,"chr2B",74800001,0.536445051698264,1
"15574",748,"chr2D",74800001,0.709043216783809,1
"15575",748,"chr3A",74800001,0.0808544409231048,1
"15576",748,"chr3B",74800001,0.26210028771324,1
"15577",748,"chr5A",74800001,0.749120517389052,1
"15578",748,"chr5B",74800001,0.258843875997054,1
"15579",748,"chr6A",74800001,0.449558053269696,1
"15580",748,"chr6B",74800001,0.0686882045021539,1
"15581",748,"chr7A",74800001,0.0169240428471511,1
"15582",748,"chr7B",74800001,0.0790676390144376,1
"15583",749,"chr1A",74900001,0.550786000919439,1
"15584",749,"chr1B",74900001,0.194894478567104,1
"15585",749,"chr2A",74900001,0.0711514116376317,1
"15586",749,"chr2B",74900001,0.536445051698153,1
"15587",749,"chr2D",74900001,0.708978668511184,1
"15588",749,"chr3A",74900001,0.0808546950273647,1
"15589",749,"chr3B",74900001,0.262099613060594,1
"15590",749,"chr5A",74900001,0.749091067235985,1
"15591",749,"chr5B",74900001,0.258845736032725,1
"15592",749,"chr6A",74900001,0.449603724804773,1
"15593",749,"chr6B",74900001,0.0405954656363375,1
"15594",749,"chr7A",74900001,0.0169238460761964,1
"15595",749,"chr7B",74900001,0.0477486795157071,1
"15596",75,"chr1A",7500001,1.05832603494732,1
"15597",75,"chr1B",7500001,0.104270280819351,1
"15598",75,"chr1D",7500001,0.0377918806762327,1
"15599",75,"chr2A",7500001,0.139629319742381,1
"15600",75,"chr2B",7500001,0.188402731005963,1
"15601",75,"chr2D",7500001,0.792859723281517,1
"15602",75,"chr3A",7500001,0.341013066468789,1
"15603",75,"chr3B",7500001,0.0926529588648737,1
"15604",75,"chr3D",7500001,0.252331757664968,1
"15605",75,"chr4A",7500001,1.02237098626353,1
"15606",75,"chr4B",7500001,1.46452781768012,1
"15607",75,"chr4D",7500001,0.0823831380255118,1
"15608",75,"chr5A",7500001,0.443422390662507,1
"15609",75,"chr5B",7500001,0.293875319395862,1
"15610",75,"chr5D",7500001,0.543875069318534,1
"15611",75,"chr6A",7500001,0.0170928593420266,1
"15612",75,"chr6B",7500001,0.00138882620606102,1
"15613",75,"chr6D",7500001,0.0517207915227139,1
"15614",75,"chr7A",7500001,0.561497883226549,1
"15615",75,"chr7B",7500001,0.132463512475082,1
"15616",75,"chr7D",7500001,0.115944938642689,1
"15617",750,"chr1B",75000001,0.194894509491096,1
"15618",750,"chr2A",75000001,0.044620338223307,1
"15619",750,"chr2B",75000001,0.552001162919635,1
"15620",750,"chr2D",75000001,0.708914108418606,1
"15621",750,"chr3A",75000001,0.0808549487841404,1
"15622",750,"chr3B",75000001,0.262098920233436,1
"15623",750,"chr5A",75000001,0.74907384185793,1
"15624",750,"chr5B",75000001,0.258847595470472,1
"15625",750,"chr6A",75000001,0.44964866373791,1
"15626",750,"chr6B",75000001,0.0303716105443099,1
"15627",750,"chr7A",75000001,0.0169236503824828,1
"15628",750,"chr7B",75000001,0.0828916402192314,1
"15629",751,"chr1B",75100001,0.194894540418319,1
"15630",751,"chr2A",75100001,0.0446203167501323,1
"15631",751,"chr2B",75100001,0.550582225940494,1
"15632",751,"chr2D",75100001,0.708849536545659,1
"15633",751,"chr3A",75100001,0.0808549148596542,1
"15634",751,"chr3B",75100001,0.262098228274157,1
"15635",751,"chr5A",75100001,0.749056630538757,1
"15636",751,"chr5B",75100001,0.258849454308999,1
"15637",751,"chr6A",75100001,0.449693601979911,1
"15638",751,"chr6B",75100001,0.0314010741068624,1
"15639",751,"chr7A",75100001,0.0169234557668857,1
"15640",751,"chr7B",75100001,0.0497955946923773,1
"15641",752,"chr1B",75200001,0.194894571348809,1
"15642",752,"chr2A",75200001,0.044620295288822,1
"15643",752,"chr2B",75200001,0.581819157788072,1
"15644",752,"chr2D",75200001,0.708784958527751,1
"15645",752,"chr3A",75200001,0.0808548810211397,1
"15646",752,"chr3B",75200001,0.262097537182162,1
"15647",752,"chr5A",75200001,0.749023944108981,1
"15648",752,"chr5B",75200001,0.258851312547006,1
"15649",752,"chr6A",75200001,0.449738539506852,1
"15650",752,"chr6B",75200001,0.0284260621937737,1
"15651",752,"chr7A",75200001,0.01692326223043,1
"15652",752,"chr7B",75200001,0.040123857059259,1
"15653",753,"chr1B",75300001,0.194894602282596,1
"15654",753,"chr2A",75300001,0.104348521576986,1
"15655",753,"chr2B",75300001,0.531215428545696,1
"15656",753,"chr2D",75300001,0.708720370403131,1
"15657",753,"chr3A",75300001,0.0808548472685638,1
"15658",753,"chr3B",75300001,0.262096846956866,1
"15659",753,"chr5A",75300001,0.748991258985324,1
"15660",753,"chr5B",75300001,0.258862011892537,1
"15661",753,"chr6A",75300001,0.449783476294823,1
"15662",753,"chr6B",75300001,0.0284263010801468,1
"15663",753,"chr7A",75300001,0.0169230697741311,1
"15664",753,"chr7B",75300001,0.0245858991738469,1
"15665",754,"chr1B",75400001,0.194894633219705,1
"15666",754,"chr2A",75400001,0.183964950227819,1
"15667",754,"chr2B",75400001,0.577096109025008,1
"15668",754,"chr2D",75400001,0.708655770595295,1
"15669",754,"chr3A",75400001,0.05789392294608,1
"15670",754,"chr3B",75400001,0.262096176544964,1
"15671",754,"chr5A",75400001,0.748958527789931,1
"15672",754,"chr5B",75400001,0.258863870177811,1
"15673",754,"chr6A",75400001,0.449828412319911,1
"15674",754,"chr6B",75400001,0.0403600926255091,1
"15675",754,"chr7A",75400001,0.0169228783989686,1
"15676",754,"chr7B",75400001,0.0473331135826087,1
"15677",755,"chr1B",75500001,0.194894664160177,1
"15678",755,"chr2A",75500001,0.183964883471433,1
"15679",755,"chr2B",75500001,0.574573759074208,1
"15680",755,"chr2D",75500001,0.708591159143888,1
"15681",755,"chr3A",75500001,0.16760776517989,1
"15682",755,"chr3B",75500001,0.262098302424935,1
"15683",755,"chr5A",75500001,0.601714301232826,1
"15684",755,"chr5B",75500001,0.258865727854364,1
"15685",755,"chr6A",75500001,0.449873347558206,1
"15686",755,"chr6B",75500001,0.0341427469013757,1
"15687",755,"chr7A",75500001,0.0169226881058117,1
"15688",755,"chr7B",75500001,0.0246955030759424,1
"15689",756,"chr1B",75600001,0.194894695104033,1
"15690",756,"chr2A",75600001,0.183968311025857,1
"15691",756,"chr2B",75600001,0.513533183749706,1
"15692",756,"chr2D",75600001,0.70852653608857,1
"15693",756,"chr3A",75600001,0.167607632428464,1
"15694",756,"chr3B",75600001,0.26210043031574,1
"15695",756,"chr5A",75600001,0.635465352442954,1
"15696",756,"chr5B",75600001,0.258865727857494,1
"15697",756,"chr6A",75600001,0.553909257505437,1
"15698",756,"chr6B",75600001,0.0341424045288194,1
"15699",756,"chr7A",75600001,0.0169224988957971,1
"15700",756,"chr7B",75600001,0.0246955008084467,1
"15701",757,"chr1B",75700001,0.194894726051311,1
"15702",757,"chr2A",75700001,0.183971736649378,1
"15703",757,"chr2B",75700001,0.371092463858133,1
"15704",757,"chr2D",75700001,0.708461901469032,1
"15705",757,"chr3A",75700001,0.167607499303737,1
"15706",757,"chr3B",75700001,0.262102560219166,1
"15707",757,"chr5A",75700001,0.635521265535927,1
"15708",757,"chr5B",75700001,0.258865727860614,1
"15709",757,"chr6A",75700001,0.631981944064665,1
"15710",757,"chr6B",75700001,0.0341420623551077,1
"15711",757,"chr7A",75700001,0.0169223107697657,1
"15712",757,"chr7B",75700001,0.0246954985434523,1
"15713",758,"chr1B",75800001,0.19489475700204,1
"15714",758,"chr2A",75800001,0.183971714904331,1
"15715",758,"chr2B",75800001,0.321578210383824,1
"15716",758,"chr2D",75800001,0.708397255325004,1
"15717",758,"chr3A",75800001,0.167607528482368,1
"15718",758,"chr3B",75800001,0.262104692137009,1
"15719",758,"chr5A",75800001,0.743710833083983,1
"15720",758,"chr5B",75800001,0.258865727863742,1
"15721",758,"chr6A",75800001,0.613593963711778,1
"15722",758,"chr6B",75800001,0.0341420518274403,1
"15723",758,"chr7A",75800001,0.0169221237287616,1
"15724",758,"chr7B",75800001,0.0246954962809613,1
"15725",759,"chr1B",75900001,0.194894787956248,1
"15726",759,"chr2A",75900001,0.183971648076428,1
"15727",759,"chr2B",75900001,0.300515705945248,1
"15728",759,"chr2D",75900001,0.708332597696216,1
"15729",759,"chr3A",75900001,0.167607389047646,1
"15730",759,"chr3B",75900001,0.262106826071058,1
"15731",759,"chr5A",75900001,0.741605008325936,1
"15732",759,"chr5B",75900001,0.258865727866868,1
"15733",759,"chr6A",75900001,0.578767645477461,1
"15734",759,"chr6B",75900001,0.0341420414742231,1
"15735",759,"chr7A",75900001,0.0169219377737429,1
"15736",759,"chr7B",75900001,0.0246954940209736,1
"15737",76,"chr1A",7600001,1.05826009689397,1
"15738",76,"chr1B",7600001,0.104270300426986,1
"15739",76,"chr1D",7600001,0.0425369588525867,1
"15740",76,"chr2A",7600001,0.139625422540282,1
"15741",76,"chr2B",7600001,0.188402738134814,1
"15742",76,"chr2D",7600001,0.808535373646152,1
"15743",76,"chr3A",7600001,0.257603098207976,1
"15744",76,"chr3B",7600001,0.0985973676268799,1
"15745",76,"chr3D",7600001,0.252331751520886,1
"15746",76,"chr4A",7600001,1.07162453229871,1
"15747",76,"chr4B",7600001,1.46452754628553,1
"15748",76,"chr4D",7600001,0.0720310783071437,1
"15749",76,"chr5A",7600001,0.443429092581362,1
"15750",76,"chr5B",7600001,0.350204238577894,1
"15751",76,"chr5D",7600001,0.497689647949662,1
"15752",76,"chr6A",7600001,0.00858120615221745,1
"15753",76,"chr6B",7600001,0.000513562415829512,1
"15754",76,"chr6D",7600001,0.00819531766838024,1
"15755",76,"chr7A",7600001,0.561487505674294,1
"15756",76,"chr7B",7600001,0.0921556121546221,1
"15757",76,"chr7D",7600001,0.12885402820451,1
"15758",760,"chr1B",76000001,0.19489481891397,1
"15759",760,"chr2A",76000001,0.18397158116794,1
"15760",760,"chr2B",76000001,0.300515705944426,1
"15761",760,"chr2D",76000001,0.708267928622437,1
"15762",760,"chr3A",76000001,0.0424459431721981,1
"15763",760,"chr3B",76000001,0.262108962023102,1
"15764",760,"chr5A",76000001,0.738346651366083,1
"15765",760,"chr5B",76000001,0.25886758493339,1
"15766",760,"chr6A",76000001,0.566734024139391,1
"15767",760,"chr6B",76000001,0.0341420312956927,1
"15768",760,"chr7A",76000001,0.0169217529055863,1
"15769",760,"chr7B",76000001,0.0246954426658211,1
"15770",761,"chr1B",76100001,0.194894849875233,1
"15771",761,"chr2A",76100001,0.183983697963742,1
"15772",761,"chr2B",76100001,0.300515709041548,1
"15773",761,"chr2D",76100001,0.708203248143464,1
"15774",761,"chr3A",76100001,0.124558778322107,1
"15775",761,"chr3B",76100001,0.262111099994943,1
"15776",761,"chr5A",76100001,0.7521230981256,1
"15777",761,"chr5B",76100001,0.258869441388603,1
"15778",761,"chr6A",76100001,0.566734027599431,1
"15779",761,"chr6B",76100001,0.0341420212920776,1
"15780",761,"chr7A",76100001,0.0169215691253358,1
"15781",761,"chr7B",76100001,0.0270435495300343,1
"15782",762,"chr1B",76200001,0.194894880840071,1
"15783",762,"chr2A",76200001,0.137744094927877,1
"15784",762,"chr2B",76200001,0.300515712135696,1
"15785",762,"chr2D",76200001,0.70813855629911,1
"15786",762,"chr3A",76200001,0.124558748994523,1
"15787",762,"chr3B",76200001,0.262113239988361,1
"15788",762,"chr5A",76200001,0.792253344057157,1
"15789",762,"chr5B",76200001,0.258871297231211,1
"15790",762,"chr6A",76200001,0.566734031056005,1
"15791",762,"chr6B",76200001,0.0341420114639009,1
"15792",762,"chr7A",76200001,0.0169213864338757,1
"15793",762,"chr7B",76200001,0.021784370508219,1
"15794",763,"chr1B",76300001,0.194894911808515,1
"15795",763,"chr2A",76300001,0.106610623280413,1
"15796",763,"chr2B",76300001,0.363995304780595,1
"15797",763,"chr2D",76300001,0.708073853129229,1
"15798",763,"chr3A",76300001,0.124558721348019,1
"15799",763,"chr3B",76300001,0.262115382005163,1
"15800",763,"chr5A",76300001,0.73263892100289,1
"15801",763,"chr5B",76300001,0.258873152459919,1
"15802",763,"chr6A",76300001,0.566734034509134,1
"15803",763,"chr6B",76300001,0.0341421018785176,1
"15804",763,"chr7A",76300001,0.0169212048322419,1
"15805",763,"chr7B",76300001,0.0217843680653892,1
"15806",764,"chr1B",76400001,0.194894942780593,1
"15807",764,"chr2A",76400001,0.106629539881762,1
"15808",764,"chr2B",76400001,0.33690385468092,1
"15809",764,"chr2D",76400001,0.708009138673685,1
"15810",764,"chr3A",76400001,0.124558721347909,1
"15811",764,"chr3B",76400001,0.262117526047143,1
"15812",764,"chr5A",76400001,0.684701405091151,1
"15813",764,"chr5B",76400001,0.258875007073432,1
"15814",764,"chr6A",76400001,0.566734037958812,1
"15815",764,"chr6B",76400001,0.0414397335819065,1
"15816",764,"chr7A",76400001,0.0169210243212315,1
"15817",764,"chr7B",76400001,0.0333419516884432,1
"15818",765,"chr1B",76500001,0.194894973756338,1
"15819",765,"chr2A",76500001,0.122737424842075,1
"15820",765,"chr2B",76500001,0.412038461336242,1
"15821",765,"chr2D",76500001,0.707944412972364,1
"15822",765,"chr3A",76500001,0.0646149904596295,1
"15823",765,"chr3B",76500001,0.262119672116096,1
"15824",765,"chr5A",76500001,0.748135967692114,1
"15825",765,"chr5B",76500001,0.258876861070476,1
"15826",765,"chr6A",76500001,0.566734037958802,1
"15827",765,"chr6B",76500001,0.0415825857059219,1
"15828",765,"chr7A",76500001,0.0169208449019383,1
"15829",765,"chr7B",76500001,0.0354893165914295,1
"15830",766,"chr1B",76600001,0.19489500473578,1
"15831",766,"chr2A",76600001,0.0886229411077161,1
"15832",766,"chr2B",76600001,0.332176688072895,1
"15833",766,"chr2D",76600001,0.707879676065189,1
"15834",766,"chr3A",76600001,0.0893765276046926,1
"15835",766,"chr3B",76600001,0.251285743596817,1
"15836",766,"chr5A",76600001,0.7470367789714,1
"15837",766,"chr5B",76600001,0.258878714449751,1
"15838",766,"chr6A",76600001,0.427748375178192,1
"15839",766,"chr6B",76600001,0.042510640356577,1
"15840",766,"chr7A",76600001,0.0169206665751595,1
"15841",766,"chr7B",76600001,0.0399996989823767,1
"15842",767,"chr1B",76700001,0.194895035718954,1
"15843",767,"chr2A",76700001,0.088623132223422,1
"15844",767,"chr2B",76700001,0.332181891263666,1
"15845",767,"chr2D",76700001,0.781345802307248,1
"15846",767,"chr3A",76700001,0.0893765199172663,1
"15847",767,"chr3B",76700001,0.158542045580425,1
"15848",767,"chr5A",76700001,0.74704448580086,1
"15849",767,"chr5B",76700001,0.258880567209976,1
"15850",767,"chr6A",76700001,0.416262522310832,1
"15851",767,"chr6B",76700001,0.0434905283375629,1
"15852",767,"chr7A",76700001,0.0169204893420039,1
"15853",767,"chr7B",76700001,0.0369839213662457,1
"15854",768,"chr1B",76800001,0.194895066705885,1
"15855",768,"chr2A",76800001,0.114581548581291,1
"15856",768,"chr2B",76800001,0.279384617136471,1
"15857",768,"chr2D",76800001,0.647206532520081,1
"15858",768,"chr3A",76800001,0.0407968997930744,1
"15859",768,"chr3B",76800001,0.158540948720965,1
"15860",768,"chr5A",76800001,0.747044485820044,1
"15861",768,"chr5B",76800001,0.258882419349859,1
"15862",768,"chr6A",76800001,0.401874633738753,1
"15863",768,"chr6B",76800001,0.0440236926815087,1
"15864",768,"chr7A",76800001,0.0169203132031511,1
"15865",768,"chr7B",76800001,0.036983921880215,1
"15866",769,"chr1B",76900001,0.194895097696603,1
"15867",769,"chr2A",76900001,0.113604411728344,1
"15868",769,"chr2B",76900001,0.302547981218564,1
"15869",769,"chr2D",76900001,0.625551897949257,1
"15870",769,"chr3A",76900001,0.0517396722206439,1
"15871",769,"chr3B",76900001,0.158539852886484,1
"15872",769,"chr5A",76900001,0.747052185277148,1
"15873",769,"chr5B",76900001,0.258884270868123,1
"15874",769,"chr6A",76900001,0.40187062560752,1
"15875",769,"chr6B",76900001,0.0440236927025089,1
"15876",769,"chr7A",76900001,0.0169201381597327,1
"15877",769,"chr7B",76900001,0.0369839223947039,1
"15878",77,"chr1A",7700001,1.0581941643,1
"15879",77,"chr1B",7700001,0.1217001524931,1
"15880",77,"chr1D",7700001,0.0226537281504535,1
"15881",77,"chr2A",7700001,0.139621524617673,1
"15882",77,"chr2B",7700001,0.188402552457018,1
"15883",77,"chr2D",7700001,0.808541339286295,1
"15884",77,"chr3A",7700001,0.254716144735792,1
"15885",77,"chr3B",7700001,0.0985971452838184,1
"15886",77,"chr3D",7700001,0.252331745370589,1
"15887",77,"chr4A",7700001,1.09329073925457,1
"15888",77,"chr4B",7700001,1.46452754628588,1
"15889",77,"chr4D",7700001,0.0954895865541281,1
"15890",77,"chr5A",7700001,0.42089991319187,1
"15891",77,"chr5B",7700001,0.178125051166486,1
"15892",77,"chr5D",7700001,0.637820577626087,1
"15893",77,"chr6A",7700001,0.0236483091535909,1
"15894",77,"chr6B",7700001,0.000513439965462092,1
"15895",77,"chr6D",7700001,0.0072391525993329,1
"15896",77,"chr7A",7700001,0.561477127179677,1
"15897",77,"chr7B",7700001,0.0679909773416234,1
"15898",77,"chr7D",7700001,0.176033501653042,1
"15899",770,"chr1B",77000001,0.194895128691146,1
"15900",770,"chr2A",77000001,0.111499360191105,1
"15901",770,"chr2B",77000001,0.287609670248677,1
"15902",770,"chr2D",77000001,0.625548258645689,1
"15903",770,"chr3A",77000001,0.0517396932008349,1
"15904",770,"chr3B",77000001,0.1585387580761,1
"15905",770,"chr5A",77000001,0.747059876058077,1
"15906",770,"chr5B",77000001,0.258886121763475,1
"15907",770,"chr6A",77000001,0.4397116391176,1
"15908",770,"chr6B",77000001,0.0440236927234824,1
"15909",770,"chr7A",77000001,0.0169199642125602,1
"15910",770,"chr7B",77000001,0.0369839229097021,1
"15911",771,"chr1B",77100001,0.194895159689541,1
"15912",771,"chr2A",77100001,0.111499373008333,1
"15913",771,"chr2B",77100001,0.299668739185436,1
"15914",771,"chr2D",77100001,0.625544619125046,1
"15915",771,"chr3A",77100001,0.0424830200180639,1
"15916",771,"chr3B",77100001,0.158541379322527,1
"15917",771,"chr5A",77100001,0.710823569200151,1
"15918",771,"chr5B",77100001,0.25888797203465,1
"15919",771,"chr6A",77100001,0.41017378210471,1
"15920",771,"chr6B",77100001,0.0440236927444249,1
"15921",771,"chr7A",77100001,0.0169197913626216,1
"15922",771,"chr7B",77100001,0.0475684561521459,1
"15923",772,"chr1B",77200001,0.194895190149838,1
"15924",772,"chr2A",77200001,0.111499455890343,1
"15925",772,"chr2B",77200001,0.299664626199609,1
"15926",772,"chr2D",77200001,0.62554097938927,1
"15927",772,"chr3A",77200001,0.0389029197104611,1
"15928",772,"chr3B",77200001,0.351471001229596,1
"15929",772,"chr5A",77200001,0.709121862671803,1
"15930",772,"chr5B",77200001,0.258889821680353,1
"15931",772,"chr6A",77200001,0.393352132617852,1
"15932",772,"chr6B",77200001,0.0440236927653372,1
"15933",772,"chr7A",77200001,0.016919619610774,1
"15934",772,"chr7B",77200001,0.0590618034617331,1
"15935",773,"chr1B",77300001,0.19489522115657,1
"15936",773,"chr2A",77300001,0.113307384861044,1
"15937",773,"chr2B",77300001,0.268098761530262,1
"15938",773,"chr2D",77300001,0.625537339440299,1
"15939",773,"chr3A",77300001,0.0389029207383564,1
"15940",773,"chr3B",77300001,0.31261601239665,1
"15941",773,"chr5A",77300001,0.709171396354136,1
"15942",773,"chr5B",77300001,0.258891670699311,1
"15943",773,"chr6A",77300001,0.393352132617754,1
"15944",773,"chr6B",77300001,0.0440236927862231,1
"15945",773,"chr7A",77300001,0.0169194489579266,1
"15946",773,"chr7B",77300001,0.0572214802801696,1
"15947",774,"chr1B",77400001,0.194895252167246,1
"15948",774,"chr2A",77400001,0.10709761981252,1
"15949",774,"chr2B",77400001,0.265605196372403,1
"15950",774,"chr2D",77400001,0.625533699280073,1
"15951",774,"chr3A",77400001,0.0389029217780764,1
"15952",774,"chr3B",77400001,0.105939268657354,1
"15953",774,"chr5A",77400001,0.709220945359481,1
"15954",774,"chr5B",77400001,0.258893519090242,1
"15955",774,"chr6A",77400001,0.393352099932698,1
"15956",774,"chr6B",77400001,0.0440236928070778,1
"15957",774,"chr7A",77400001,0.0169192794050039,1
"15958",774,"chr7B",77400001,0.0631483594039845,1
"15959",775,"chr1B",77500001,0.194895283181899,1
"15960",775,"chr2A",77500001,0.10415732901815,1
"15961",775,"chr2B",77500001,0.265600237728872,1
"15962",775,"chr2D",77500001,0.625530058910533,1
"15963",775,"chr3A",77500001,0.0389025745802035,1
"15964",775,"chr3B",77500001,0.10593935333114,1
"15965",775,"chr5A",77500001,0.709270509669521,1
"15966",775,"chr5B",77500001,0.258895366851871,1
"15967",775,"chr6A",77500001,0.393352099932643,1
"15968",775,"chr6B",77500001,0.0440236928279043,1
"15969",775,"chr7A",77500001,0.0169191109528394,1
"15970",775,"chr7B",77500001,0.087738711384248,1
"15971",776,"chr1B",77600001,0.194895314200558,1
"15972",776,"chr2A",77600001,0.125027370364483,1
"15973",776,"chr2B",77600001,0.265595280704829,1
"15974",776,"chr2D",77600001,0.625526418333608,1
"15975",776,"chr3A",77600001,0.0367088096693844,1
"15976",776,"chr3B",77600001,0.105939438070221,1
"15977",776,"chr5A",77600001,0.709320089265926,1
"15978",776,"chr5B",77600001,0.258897213982917,1
"15979",776,"chr6A",77600001,0.393352099932517,1
"15980",776,"chr6B",77600001,0.0440236928487014,1
